country,year,variety,variety_area_ha,grape_color,grape_yield_tonnes_per_ha,estimated_variety_production_tons
Cyprus,2022,Merlot,50.41,red,,
Cyprus,2022,Monastrell,237.66,red,,
Cyprus,2022,Morokanela,16.94,white,,
Cyprus,2022,Moschofilero,0.41,grey_or_gris,,
Cyprus,2022,Muscat Blanc à Petits Grains,0.05,white,,
Cyprus,2022,Muscat Ottonel,5.0200000000000005,white,,
Cyprus,2022,Muscat of Alexandria,97.91,white,,
Cyprus,2022,Muscat of Hamburg,2.88,red,,
Cyprus,2022,Oeillade Noire,15.75,red,,
Cyprus,2022,Ofthalmo,69.40599999999999,red,,
Cyprus,2022,Palomino Fino,28.15,white,,
Cyprus,2022,Pinot Noir,0.19,red,,
Cyprus,2022,Promara,27.85,white,,
Cyprus,2022,Riesling,3.29,white,,
Cyprus,2022,Sauvignon Blanc,58.260000000000005,white,,
Cyprus,2022,Spourtiko,12.5,white,,
Cyprus,2022,Sultaniye,427.35,white,,
Cyprus,2022,Syllogi,13.05,white,,
Cyprus,2022,Syrah,316.74,red,,
Cyprus,2022,Sémillon,40.760000000000005,white,,
Cyprus,2022,Trebbiano Toscano,5.94,white,,
Cyprus,2022,Tribidrag,0.55,red,,
Cyprus,2022,Vasilissa,10.65,white,,
Cyprus,2022,Vermentino,0.53,white,,
Cyprus,2022,Viognier,1.98,white,,
Cyprus,2022,Xinomavro,0.25,red,,
Cyprus,2022,Xynisteri,1957.558,white,,
Cyprus,2022,Yiannoudi,29.21,red,,
Cyprus,2022,other,2823.618,unknown,,
Czechia,2000,Blauer Portugieser,339.9362,red,5.8,1971.6299599999998
Czechia,2000,Blaufränkisch,679.8725,red,5.8,3943.2604999999994
Czechia,2000,Chardonnay,566.5604,white,5.8,3286.05032
Czechia,2000,Graševina,1246.433,white,5.8,7229.3114
Czechia,2000,Grüner Veltliner,1699.681,white,5.8,9858.1498
Czechia,2000,Müller-Thurgau,1586.369,white,5.8,9200.9402
Czechia,2000,Neuburger,339.9362,white,5.8,1971.6299599999998
Czechia,2000,Riesling,793.1846,white,5.8,4600.47068
Czechia,2000,Sankt Laurent,1019.809,red,5.8,5914.892199999999
Czechia,2000,Zweigelt,453.2483,red,5.8,2628.84014
Czechia,2000,other red,906.4966,red,5.8,5257.68028
Czechia,2000,other white,1699.681,white,5.8,9858.1498
Czechia,2010,Agni,6.0,red,4.2,25.200000000000003
Czechia,2010,André,261.0,white,4.2,1096.2
Czechia,2010,Ariana,3.0,red,4.2,12.600000000000001
Czechia,2010,Aurelius,44.0,white,4.2,184.8
Czechia,2010,Blauer Portugieser,622.0,red,4.2,2612.4
Czechia,2010,Blaufränkisch,1160.0,red,4.2,4872.0
Czechia,2010,Cabernet Moravia,212.0,red,4.2,890.4000000000001
Czechia,2010,Cabernet Sauvignon,230.0,red,4.2,966.0
Czechia,2010,Chardonnay,766.0,white,4.2,3217.2000000000003
Czechia,2010,Dornfelder,119.0,red,4.2,499.8
Czechia,2010,Frühroter Veltliner,217.0,red,4.2,911.4000000000001
Czechia,2010,Gewürztraminer,601.0,white,4.2,2524.2000000000003
Czechia,2010,Graševina,1148.0,white,4.2,4821.6
Czechia,2010,Grüner Veltliner,1527.0,white,4.2,6413.400000000001
Czechia,2010,Irsai Olivér,69.0,white,4.2,289.8
Czechia,2010,Laurot,6.0,red,4.2,25.200000000000003
Czechia,2010,Merlot,90.0,red,4.2,378.0
Czechia,2010,Muscat Ottonel,60.0,white,4.2,252.0
Czechia,2010,Muskat Moravsky,351.0,white,4.2,1474.2
Czechia,2010,Müller-Thurgau,1572.0,white,4.2,6602.400000000001
Czechia,2010,Neronet,33.0,red,4.2,138.6
Czechia,2010,Neuburger,303.0,white,4.2,1272.6000000000001
Czechia,2010,Odessky Cherny,17.0,red,4.2,71.4
Czechia,2010,Palava,198.0,grey_or_gris,4.2,831.6
Czechia,2010,Pinot Blanc,732.0,white,4.2,3074.4
Czechia,2010,Pinot Gris,706.0,grey_or_gris,4.2,2965.2000000000003
Czechia,2010,Pinot Noir,688.0,red,4.2,2889.6
Czechia,2010,Riesling,1181.0,white,4.2,4960.2
Czechia,2010,Sankt Laurent,1291.0,red,4.2,5422.2
Czechia,2010,Sauvignon Blanc,804.0,white,4.2,3376.8
Czechia,2010,Silvaner,122.0,white,4.2,512.4
Czechia,2010,Zweigelt,811.0,red,4.2,3406.2000000000003
Czechia,2010,other red,51.0,red,4.2,214.20000000000002
Czechia,2010,other white,241.0,white,4.2,1012.2
Czechia,2016,Blauer Portugieser,599.0,red,4.8,2875.2
Czechia,2016,Blaufränkisch,1143.0,red,4.8,5486.4
Czechia,2016,Chardonnay,820.0,white,4.8,3936.0
Czechia,2016,Gewürztraminer,591.0,white,4.8,2836.7999999999997
Czechia,2016,Graševina,1114.0,white,4.8,5347.2
Czechia,2016,Grüner Veltliner,1538.0,white,4.8,7382.4
Czechia,2016,Müller-Thurgau,1479.0,white,4.8,7099.2
Czechia,2016,Pinot Blanc,762.0,white,4.8,3657.6
Czechia,2016,Pinot Gris,826.0,grey_or_gris,4.8,3964.7999999999997
Czechia,2016,Pinot Noir,697.0,red,4.8,3345.6
Czechia,2016,Riesling,1172.0,white,4.8,5625.599999999999
Czechia,2016,Sankt Laurent,1183.0,red,4.8,5678.4
Czechia,2016,Sauvignon Blanc,906.0,white,4.8,4348.8
Czechia,2016,Zweigelt,770.0,red,4.8,3696.0
Czechia,2023,Agni,6.6,red,,
Czechia,2023,André,166.04479999999998,white,,
Czechia,2023,Aurelius,48.2157,white,,
Czechia,2023,Blauburger,11.857600000000001,red,,
Czechia,2023,Blauer Portugieser,465.9216,red,,
Czechia,2023,Blaufränkisch,935.0444,red,,
Czechia,2023,Cabernet Cortis,39.887100000000004,red,,
Czechia,2023,Cabernet Moravia,173.8719,red,,
Czechia,2023,Cabernet Sauvignon,224.59619999999998,red,,
Czechia,2023,Chardonnay,995.5666,white,,
Czechia,2023,Dornfelder,178.22729999999999,red,,
Czechia,2023,Dunaj,5.9448,red,,
Czechia,2023,Fratava,6.1648,red,,
Czechia,2023,Frühroter Veltliner,127.1412,red,,
Czechia,2023,Gewürztraminer,780.5498,white,,
Czechia,2023,Graševina,1116.7675000000002,white,,
Czechia,2023,Grüner Veltliner,1487.2009,white,,
Czechia,2023,Hibernal,421.2105,white,,
Czechia,2023,Irsai Olivér,131.87189999999998,white,,
Czechia,2023,Kerner,72.6631,white,,
Czechia,2023,Merlot,185.7156,red,,
Czechia,2023,Muscat Ottonel,47.2716,white,,
Czechia,2023,Muskat Moravsky,462.4283,white,,
Czechia,2023,Müller-Thurgau,1280.9068,white,,
Czechia,2023,Neronet,33.5373,red,,
Czechia,2023,Neuburger,245.03750000000002,white,,
Czechia,2023,Odessky Cherny,26.238599999999998,red,,
Czechia,2023,Pinot Blanc,764.0686000000001,white,,
Czechia,2023,Pinot Gris,1053.1834000000001,grey_or_gris,,
Czechia,2023,Pinot Meunier,6.4743,red,,
Czechia,2023,Pinot Noir,723.4297,red,,
Czechia,2023,Pálava,837.5191,red,,
Czechia,2023,Regent,15.5125,red,,
Czechia,2023,Riesling,1311.4912,white,,
Czechia,2023,Sankt Laurent,797.3552999999999,red,,
Czechia,2023,Sauvignon Blanc,934.0915,white,,
Czechia,2023,Silvaner,182.7695,white,,
Czechia,2023,Solaris,177.6657,white,,
Czechia,2023,Zweigelt,669.0907,red,,
Czechia,2023,other,551.0377,unknown,,
Ethiopia,2010,Chenin Blanc,54.0,white,2.9,156.6
Ethiopia,2010,Crimson Seedless,5.54,red,2.9,16.066
Ethiopia,2010,Flame Seedless,13.17,red,2.9,38.193
Ethiopia,2010,Red Globe,2.17,red,2.9,6.292999999999999
Ethiopia,2010,Sangiovese,90.0,red,2.9,261.0
Ethiopia,2010,Sultaniye,4.29,white,2.9,12.440999999999999
Ethiopia,2016,Chenin Blanc,54.0,white,2.2,118.80000000000001
Ethiopia,2016,Crimson Seedless,5.54,red,2.2,12.188
Ethiopia,2016,Flame Seedless,13.17,red,2.2,28.974000000000004
Ethiopia,2016,Red Globe,2.17,red,2.2,4.774
Ethiopia,2016,Sangiovese,90.0,red,2.2,198.00000000000003
Ethiopia,2016,Sultaniye,4.29,white,2.2,9.438
Ethiopia,2022,Chenin Blanc,54.0,white,,
Ethiopia,2022,Crimson Seedless,5.539999961853027,red,,
Ethiopia,2022,Flame Seedless,13.170000076293944,red,,
Ethiopia,2022,Red Globe,2.1700000762939453,red,,
Ethiopia,2022,Sangiovese,90.0,red,,
Ethiopia,2022,Sultaniye,4.289999961853027,white,,
France,2000,Abondant,0.36000000000000004,white,8.9,3.2040000000000006
France,2000,Abouriou,419.04,red,8.9,3729.456
France,2000,Aleatico,13.24,red,8.9,117.83600000000001
France,2000,Alicante Henri Bouschet,8763.94,red,8.9,77999.066
France,2000,Aligoté,1756.02,white,8.9,15628.578000000001
France,2000,Alphonse Lavallée,2.39,red,8.9,21.271
France,2000,Altesse,293.21,white,8.9,2609.569
France,2000,Aramon Bouschet,10.01,red,8.9,89.089
France,2000,Aramon Noir,9156.560000000001,red,8.9,81493.38400000002
France,2000,Aramon Noir (W),43.06,red,8.9,383.23400000000004
France,2000,Aranel,21.75,white,8.9,193.57500000000002
France,2000,Arbane,1.34,white,8.9,11.926000000000002
France,2000,Arinarnoa,148.85,red,8.9,1324.765
France,2000,Arriloba,58.910000000000004,white,8.9,524.2990000000001
France,2000,Arrufiac,126.0,red,8.9,1121.4
France,2000,Aspiran Bouschet,0.23,red,8.9,2.047
France,2000,Aubin Blanc,1.44,white,8.9,12.816
France,2000,Aubun,1411.44,red,8.9,12561.816
France,2000,Auxerrois,1997.38,white,8.9,17776.682
France,2000,Baco Blanc,2136.57,white,8.9,19015.473
France,2000,Baco Noir,6.2299999999999995,red,8.9,55.446999999999996
France,2000,Baleille,1.47,white,8.9,13.083
France,2000,Barbarossa,16.21,grey_or_gris,8.9,144.269
France,2000,Barbaroux,79.25,grey_or_gris,8.9,705.325
France,2000,Bariadorgia,0.29,white,8.9,2.581
France,2000,Baroque,168.55,white,8.9,1500.0950000000003
France,2000,Beclan,0.18,red,8.9,1.602
France,2000,Bellandais,1.52,red,8.9,13.528
France,2000,Biancu Gentile,1.0,white,8.9,8.9
France,2000,Blanc Dame,0.22,white,8.9,1.9580000000000002
France,2000,Blanqueiro,0.58,white,8.9,5.162
France,2000,Blauer Portugieser,232.01999999999998,red,8.9,2064.978
France,2000,Boiziau,1.3499999999999999,red,8.9,12.014999999999999
France,2000,Bouchales,108.24,red,8.9,963.336
France,2000,Bouillet,2.18,red,8.9,19.402
France,2000,Bourboulenc,771.96,white,8.9,6870.444
France,2000,Bousquet Precoce,15.9,white,8.9,141.51000000000002
France,2000,Braquet Noir,8.21,red,8.9,73.06900000000002
France,2000,Brun Argente,13.89,red,8.9,123.62100000000001
France,2000,Burdin,0.15,white,8.9,1.335
France,2000,Béquignol Noir,1.0899999999999999,red,8.9,9.700999999999999
France,2000,Cabernet Franc,36094.17,red,8.9,321238.113
France,2000,Cabernet Malbec,34.12,red,8.9,303.668
France,2000,Cabernet Sauvignon,53413.43,red,8.9,475379.527
France,2000,Caladoc,1426.66,red,8.9,12697.274000000001
France,2000,Calitor Noir,84.89000000000001,red,8.9,755.5210000000002
France,2000,Camaralet de Lasseube,0.38,white,8.9,3.382
France,2000,Carignan Bouschet,15.52,red,8.9,138.12800000000001
France,2000,Carmenère,4.74,red,8.9,42.18600000000001
France,2000,Castel,0.12,red,8.9,1.068
France,2000,Castets,0.05,red,8.9,0.44500000000000006
France,2000,Cep Rouge,0.1,red,8.9,0.8900000000000001
France,2000,Cesar,8.28,red,8.9,73.692
France,2000,Chambourcin,229.14,red,8.9,2039.346
France,2000,Chardonnay,36497.15,white,8.9,324824.635
France,2000,Chasan,913.5000000000001,white,8.9,8130.1500000000015
France,2000,Chasselas,943.08,white,8.9,8393.412
France,2000,Chasselas (R),11.11,white,8.9,98.879
France,2000,Chatus,15.12,red,8.9,134.568
France,2000,Chenanson,635.83,red,8.9,5658.887000000001
France,2000,Chenin Blanc,9836.9,white,8.9,87548.41
France,2000,Chenivesse,1.48,red,8.9,13.172
France,2000,Cinsaut,31592.91,red,8.9,281176.89900000003
France,2000,Clairette,3274.1400000000003,white,8.9,29139.846000000005
France,2000,Clarin,10.940000000000001,white,8.9,97.36600000000001
France,2000,Claverie,3.45,white,8.9,30.705000000000002
France,2000,Codivarta,2.58,white,8.9,22.962000000000003
France,2000,Colobel,2.8400000000000003,red,8.9,25.276000000000003
France,2000,Colombard,6895.54,white,8.9,61370.306000000004
France,2000,Couderc Noir,314.45,red,8.9,2798.605
France,2000,Counoise,637.92,red,8.9,5677.488
France,2000,Courbu Blanc,47.43,white,8.9,422.127
France,2000,Courbu Noir,1.56,red,8.9,13.884
France,2000,Crouchen,0.55,white,8.9,4.8950000000000005
France,2000,Côt,6129.34,red,8.9,54551.126000000004
France,2000,Damaschino,1.4000000000000001,white,8.9,12.46
France,2000,Dolcetto,0.34,red,8.9,3.0260000000000002
France,2000,Douce Noire,0.71,red,8.9,6.319
France,2000,Duras,971.62,red,8.9,8647.418
France,2000,Durif,0.02,red,8.9,0.17800000000000002
France,2000,Ederena,0.48,red,8.9,4.272
France,2000,Egiodola,315.26,red,8.9,2805.814
France,2000,Ekigaina,5.0600000000000005,red,8.9,45.034000000000006
France,2000,Elbling,0.53,white,8.9,4.7170000000000005
France,2000,Etraire de l'Adui,7.5,red,8.9,66.75
France,2000,Fer,1277.8400000000001,red,8.9,11372.776000000002
France,2000,Feunate,0.05,red,8.9,0.44500000000000006
France,2000,Florental,0.6000000000000001,red,8.9,5.340000000000001
France,2000,Folle Blanche,2604.2200000000003,white,8.9,23177.558000000005
France,2000,Fontan,0.2,red,8.9,1.7800000000000002
France,2000,Frühroter Veltliner,0.46,red,8.9,4.094
France,2000,Fuella Nera,3.91,red,8.9,34.799
France,2000,Gamay Noir,34537.39,red,8.9,307382.771
France,2000,Gamay Teinturier Freaux,76.56,red,8.9,681.384
France,2000,Gamay Teinturier de Bouze,308.4,red,8.9,2744.7599999999998
France,2000,Gamay Teinturier de Chaudenay,266.63,red,8.9,2373.007
France,2000,Ganson,28.400000000000002,red,8.9,252.76000000000002
France,2000,Garnacha Blanca,6460.549999999999,white,8.9,57498.895
France,2000,Garnacha Peluda,564.09,red,8.9,5020.401000000001
France,2000,Garnacha Roja (Gris),2634.6699999999996,grey_or_gris,8.9,23448.563
France,2000,Garnacha Tinta,95717.32,red,8.9,851884.148
France,2000,Garonnet,6.6,red,8.9,58.74
France,2000,Gascon,0.02,red,8.9,0.17800000000000002
France,2000,Gewürztraminer,2758.53,white,8.9,24550.917
France,2000,Goldriesling,0.04,white,8.9,0.35600000000000004
France,2000,Gouget Noir,0.71,red,8.9,6.319
France,2000,Graciano,6.8100000000000005,red,8.9,60.60900000000001
France,2000,Graisse,22.09,white,8.9,196.601
France,2000,Gramon,13.5,red,8.9,120.15
France,2000,Grand Noir,3.98,red,8.9,35.422000000000004
France,2000,Grassen,0.9099999999999999,red,8.9,8.099
France,2000,Greco,0.55,white,8.9,4.8950000000000005
France,2000,Gringet,74.11,white,8.9,659.5790000000001
France,2000,Grolleau Noir,3006.0800000000004,red,8.9,26754.112000000005
France,2000,Gros Manseng,2159.54,white,8.9,19219.906
France,2000,Guillemot,0.1,white,8.9,0.8900000000000001
France,2000,Jacquere,1086.36,white,8.9,9668.604
France,2000,Joannes Seyve,2.52,red,8.9,22.428
France,2000,Joubertin,0.09,red,8.9,0.801
France,2000,Jurançon Blanc,23.71,white,8.9,211.019
France,2000,Jurançon Noir,1293.65,red,8.9,11513.485
France,2000,Jurie,0.03,white,8.9,0.267
France,2000,Knipperlé,2.01,white,8.9,17.889
France,2000,Lacoste,1.05,red,8.9,9.345
France,2000,Landal,15.780000000000001,red,8.9,140.442
France,2000,Landot Noir,0.32,red,8.9,2.8480000000000003
France,2000,Laska,1.07,red,8.9,9.523000000000001
France,2000,Lauzet,1.04,white,8.9,9.256
France,2000,Len de l'El,733.97,white,8.9,6532.3330000000005
France,2000,Liliorila,2.59,white,8.9,23.051
France,2000,Léon Millot,4.63,red,8.9,41.207
France,2000,Macabeo,5222.990000000001,white,8.9,46484.611000000004
France,2000,Malegue,1.05,white,8.9,9.345
France,2000,Malingre Precoce,2.64,white,8.9,23.496000000000002
France,2000,Maliverne,0.44,white,8.9,3.9160000000000004
France,2000,Mammolo,639.12,red,8.9,5688.168000000001
France,2000,Manseng Noir,5.29,red,8.9,47.081
France,2000,Marsanne,1198.18,white,8.9,10663.802000000001
France,2000,Marselan,175.67000000000002,red,8.9,1563.4630000000002
France,2000,Maréchal Foch,0.39,red,8.9,3.471
France,2000,Mauzac Blanc,3310.19,white,8.9,29460.691000000003
France,2000,Mauzac Noir,9.83,red,8.9,87.48700000000001
France,2000,Mazuelo,95745.09,red,8.9,852131.301
France,2000,Mazuelo (G),24.509999999999998,red,8.9,218.13899999999998
France,2000,Mazuelo (W),976.12,red,8.9,8687.468
France,2000,Mecle de Bourgoin,2.1,red,8.9,18.69
France,2000,Melon,13253.43,white,8.9,117955.527
France,2000,Menu Pineau,379.66999999999996,white,8.9,3379.0629999999996
France,2000,Merille,130.94,red,8.9,1165.366
France,2000,Merlot,101308.78,red,8.9,901648.142
France,2000,Merlot Blanc,175.91,white,8.9,1565.599
France,2000,Meslier Saint-Francois,54.599999999999994,white,8.9,485.93999999999994
France,2000,Milgranet,2.2,red,8.9,19.580000000000002
France,2000,Molette,29.78,white,8.9,265.04200000000003
France,2000,Mollard,23.41,red,8.9,208.34900000000002
France,2000,Monastrell,7633.86,red,8.9,67941.354
France,2000,Monbadon,0.25,white,8.9,2.225
France,2000,Mondeuse Blanche,21.84,white,8.9,194.376
France,2000,Mondeuse Noire,215.01000000000002,red,8.9,1913.5890000000002
France,2000,Monerac,1.5,red,8.9,13.350000000000001
France,2000,Montils,131.24,white,8.9,1168.036
France,2000,Mornen Noir,0.89,red,8.9,7.921
France,2000,Morrastel Bouschet,0.75,red,8.9,6.675000000000001
France,2000,Mourvaison,8.809999999999999,red,8.9,78.40899999999999
France,2000,Mouyssagues,0.05,red,8.9,0.44500000000000006
France,2000,Muscadelle,2008.9900000000002,white,8.9,17880.011000000002
France,2000,Muscardin,19.01,red,8.9,169.18900000000002
France,2000,Muscat Blanc à Petits Grains,6934.72,white,8.9,61719.008
France,2000,Muscat Blanc à Petits Grains (R),235.87,white,8.9,2099.243
France,2000,Muscat Ottonel,162.35999999999999,white,8.9,1445.004
France,2000,Muscat of Alexandria,3027.1499999999996,white,8.9,26941.635
France,2000,Muscat of Hamburg,751.8199999999999,red,8.9,6691.197999999999
France,2000,Müller-Thurgau,4.81,white,8.9,42.809
France,2000,Noir Fleurien,0.14,red,8.9,1.2460000000000002
France,2000,Norton,0.25,red,8.9,2.225
France,2000,Noual,0.5,white,8.9,4.45
France,2000,Négrette,1319.42,red,8.9,11742.838000000002
France,2000,Oberlin,0.14,red,8.9,1.2460000000000002
France,2000,Oberlin White,0.8999999999999999,white,8.9,8.01
France,2000,Odola,1.4300000000000002,red,8.9,12.727000000000002
France,2000,Oeillade Bousche,10.16,red,8.9,90.424
France,2000,Olivette Noire,0.44,red,8.9,3.9160000000000004
France,2000,Ondenc,12.08,white,8.9,107.512
France,2000,Palomino Fino,439.88,white,8.9,3914.9320000000002
France,2000,Parraleta,10.530000000000001,red,8.9,93.71700000000001
France,2000,Pascal Blanc,0.15,white,8.9,1.335
France,2000,Peloursin,0.49,red,8.9,4.361
France,2000,Perdea,13.28,white,8.9,118.192
France,2000,Persan,2.88,red,8.9,25.632
France,2000,Petit Bouschet,0.55,red,8.9,4.8950000000000005
France,2000,Petit Courbu,74.67999999999999,white,8.9,664.6519999999999
France,2000,Petit Manseng,612.62,white,8.9,5452.318
France,2000,Petit Meslier,3.4,white,8.9,30.26
France,2000,Petit Verdot,401.03000000000003,red,8.9,3569.1670000000004
France,2000,Pineau d'Aunis,429.72,red,8.9,3824.5080000000003
France,2000,Pinot Blanc,1400.61,white,8.9,12465.429
France,2000,Pinot Gris,1969.04,grey_or_gris,8.9,17524.456000000002
France,2000,Pinot Meunier,10621.44,red,8.9,94530.816
France,2000,Pinot Noir,26525.97,red,8.9,236081.13300000003
France,2000,Pinot Noir Précoce,1.32,red,8.9,11.748000000000001
France,2000,Piquepoul Blanc,975.49,white,8.9,8681.861
France,2000,Piquepoul Bousch,0.45,red,8.9,4.005
France,2000,Piquepoul Gris,9.399999999999999,grey_or_gris,8.9,83.66
France,2000,Piquepoul Noir,93.81,red,8.9,834.9090000000001
France,2000,Plant Droit,39.59,red,8.9,352.35100000000006
France,2000,Plantet,207.94,red,8.9,1850.666
France,2000,Portan,367.73,red,8.9,3272.7970000000005
France,2000,Pougnet,0.37,red,8.9,3.293
France,2000,Poulsard,295.13,red,8.9,2626.657
France,2000,Poulsard Blanc,13.610000000000001,white,8.9,121.12900000000002
France,2000,Provareau,1.9100000000000001,red,8.9,16.999000000000002
France,2000,Prunelard,2.19,red,8.9,19.491
France,2000,Putzscheere,0.04,white,8.9,0.35600000000000004
France,2000,Raffiat de Moncade,16.39,white,8.9,145.871
France,2000,Raisaine,1.12,white,8.9,9.968000000000002
France,2000,Ravat,0.8800000000000001,red,8.9,7.832000000000002
France,2000,Ravat Blanc,2.06,white,8.9,18.334
France,2000,Rayon d'Or,0.8,white,8.9,7.120000000000001
France,2000,Riesling,3407.39,white,8.9,30325.771
France,2000,Romorantin,80.74000000000001,white,8.9,718.5860000000001
France,2000,Rose du Var,129.28,grey_or_gris,8.9,1150.592
France,2000,Roublot,0.44999999999999996,white,8.9,4.005
France,2000,Roussanne,759.5,white,8.9,6759.55
France,2000,Roussette d'Ayze,2.65,white,8.9,23.585
France,2000,Rubilande,2.62,grey_or_gris,8.9,23.318
France,2000,Sacy,63.4,white,8.9,564.26
France,2000,Saint Macaire,0.52,red,8.9,4.628
France,2000,Saint-Pierre Dore,0.5,white,8.9,4.45
France,2000,Sangiovese,1563.94,red,8.9,13919.066
France,2000,Sauvignon Blanc,20932.91,white,8.9,186302.899
France,2000,Sauvignon Blanc (G),63.120000000000005,white,8.9,561.768
France,2000,Savagnin Blanc,412.68,white,8.9,3672.8520000000003
France,2000,Savagnin Rose,35.31,grey_or_gris,8.9,314.259
France,2000,Segalin,53.910000000000004,red,8.9,479.79900000000004
France,2000,Seibel,2.0,red,8.9,17.8
France,2000,Seibel White,37.05,white,8.9,329.745
France,2000,Seinoir,14.639999999999999,red,8.9,130.296
France,2000,Select,7.58,white,8.9,67.462
France,2000,Semebat,2.2399999999999998,red,8.9,19.936
France,2000,Servanin,0.27,red,8.9,2.4030000000000005
France,2000,Servant,98.22000000000001,white,8.9,874.1580000000001
France,2000,Seyval Blanc,3.8600000000000003,white,8.9,34.354000000000006
France,2000,Silvaner,1934.16,white,8.9,17214.024
France,2000,Syrah,50676.29,red,8.9,451018.981
France,2000,Sémillon,14015.17,white,8.9,124735.013
France,2000,Tannat,2760.26,red,8.9,24566.314000000002
France,2000,Taylor,0.15,white,8.9,1.335
France,2000,Teinturier,1.4900000000000002,red,8.9,13.261000000000003
France,2000,Tempranillo,1548.68,red,8.9,13783.252
France,2000,Teoulier Noir,0.63,red,8.9,5.607
France,2000,Terras 20,13.21,red,8.9,117.56900000000002
France,2000,Terret,2703.23,white,8.9,24058.747
France,2000,Terret Gris,261.83,white,8.9,2330.287
France,2000,Terret Noir,369.73,red,8.9,3290.597
France,2000,Tibouren,457.04,red,8.9,4067.6560000000004
France,2000,Torbato,29.189999999999998,white,8.9,259.791
France,2000,Trebbiano Toscano,90341.39,white,8.9,804038.371
France,2000,Tressot,0.21,red,8.9,1.869
France,2000,Tribidrag,1.49,red,8.9,13.261000000000001
France,2000,Trousseau,126.2,red,8.9,1123.18
France,2000,Valais Noir,4.04,red,8.9,35.956
France,2000,Valdiguié,79.06,red,8.9,703.634
France,2000,Valentino Nero,0.17,red,8.9,1.5130000000000001
France,2000,Valerien,2.02,white,8.9,17.978
France,2000,Varousset,11.57,red,8.9,102.97300000000001
France,2000,Verdesse,3.52,white,8.9,31.328000000000003
France,2000,Vermentino,2634.37,white,8.9,23445.893
France,2000,Vidal,0.2,white,8.9,1.7800000000000002
France,2000,Vidal Noir,0.42000000000000004,red,8.9,3.7380000000000004
France,2000,Villard Blanc,739.78,white,8.9,6584.042
